date,best_bid,best_ask,total_bid_depth,total_ask_depth,volume_by_product
2020-03-25T06:11:59.423, 741760.0, 741788.0, 7495.63743955, 6034.88303262, 190325.79445716
2020-03-25T06:13:00.183, 741011.0, 741112.0, 7313.05780862, 6061.13814128, 190204.02625221
2020-03-25T06:14:00.41, 740737.0, 740861.0, 7487.58598426, 6025.45792932, 190169.51127288
2020-03-25T06:15:00.147, 740776.0, 740950.0, 7495.29897952, 6005.65431102, 190082.35556126
2020-03-25T06:16:00.5, 741917.0, 742030.0, 7501.30243839, 5999.90212705, 190024.07398959
2020-03-25T06:17:00.02, 741519.0, 741634.0, 7472.91078141, 6036.2438768, 190013.9377196
2020-03-25T06:17:59.263, 741749.0, 741766.0, 7484.38924247, 6010.46340751, 190063.34395535
2020-03-25T06:19:00.003, 740465.0, 740479.0, 7433.35223287, 6009.87509142, 189912.82968526
2020-03-25T06:19:59.96, 739463.0, 739657.0, 7437.7376803, 6037.97641259, 190048.09807858
2020-03-25T06:21:00.587, 740249.0, 740352.0, 7437.04284155, 6028.07008037, 189867.74701948
2020-03-25T06:22:00.197, 740205.0, 740350.0, 7458.52749347, 6026.51349771, 189865.38598739
2020-03-25T06:23:00.017, 740224.0, 740229.0, 7436.15296604, 6038.7913372, 189943.08181115
2020-03-25T06:24:00.18, 739381.0, 739518.0, 6563.70270439, 5805.84811714, 190040.36011055
2020-03-25T06:25:00.897, 740195.0, 740303.0, 7360.15660197, 5766.88116968, 190123.55861707
2020-03-25T06:25:59.517, 740189.0, 740290.0, 7366.66658667, 6142.83988343, 190166.36682283
2020-03-25T06:26:59.407, 739808.0, 739849.0, 7345.51698735, 6147.54788164, 190210.37288576
2020-03-25T06:28:00.303, 739635.0, 739763.0, 7357.59160156, 6141.02989849, 190283.03336114
2020-03-25T06:29:00.483, 739462.0, 739542.0, 7327.69555506, 6147.85032611, 190439.37844318
2020-03-25T06:30:00.843, 740401.0, 740471.0, 7340.55780106, 6119.22263187, 190525.24541808
2020-03-25T06:31:00.463, 740280.0, 740298.0, 7331.18715427, 5304.87267942, 190599.43472883
2020-03-25T06:31:59.41, 739472.0, 739575.0, 7364.8447448, 6265.22814006, 190662.70942497
2020-03-25T06:33:00.263, 740051.0, 740162.0, 7355.41951793, 6139.14743265, 190722.89928024
2020-03-25T06:33:59.23, 740570.0, 740571.0, 7355.23342038, 6297.92077374, 190796.20234172
2020-03-25T06:35:00.007, 741814.0, 741931.0, 7318.21976015, 6233.75826618, 191003.5820898
2020-03-25T06:36:00.493, 741617.0, 741713.0, 7328.3979552, 6263.14737301, 191088.02844391
2020-03-25T06:37:00.793, 741919.0, 741997.0, 7306.77283077, 6214.34439775, 191133.16787953
2020-03-25T06:37:59.327, 742343.0, 742352.0, 7354.00842523, 6244.58571549, 191179.61815762
2020-03-25T06:38:57.79, 742000.0, 742045.0, 7304.50733052, 6204.41417454, 191217.2216159
2020-03-25T06:40:00.287, 741424.0, 741459.0, 7320.83449275, 6241.04920488, 191311.52965533
2020-03-25T06:40:57.5, 741607.0, 741860.0, 7376.16887238, 6273.03474953, 191433.1853269
2020-03-25T06:42:00.423, 742577.0, 742621.0, 7381.78612785, 6269.22601324, 191504.26036059
2020-03-25T06:43:00.607, 742184.0, 742309.0, 7358.55661311, 6266.13637661, 191552.15514469
2020-03-25T06:43:58.977, 741613.0, 741745.0, 7310.26020062, 6243.9690152, 191576.00479789
2020-03-25T06:45:00.283, 741897.0, 741910.0, 7361.89348912, 6277.45732652, 191653.01117378
2020-03-25T06:46:00.033, 740606.0, 740673.0, 7304.85350144, 6250.10919873, 191769.54735004
2020-03-25T06:46:56.937, 740513.0, 740630.0, 7294.14550067, 6231.7471748, 191996.34575265
2020-03-25T06:48:00.697, 743081.0, 743150.0, 7336.25401095, 6199.62153488, 192177.23321083
2020-03-25T06:48:58.787, 743602.0, 743615.0, 7290.46022562, 6204.1550484, 192389.60669236
2020-03-25T06:49:57.083, 742767.0, 742931.0, 7289.4442392, 6234.44165649, 192495.75475178
2020-03-25T06:51:00.517, 743701.0, 743758.0, 7306.95586064, 6223.39396627, 192628.96574076
2020-03-25T06:52:00.463, 743303.0, 743319.0, 7302.26693322, 6235.96218264, 192693.65491745
2020-03-25T06:52:57.56, 745074.0, 745467.0, 7343.03438124, 6136.08528813, 192838.70782932
2020-03-25T06:54:00.05, 743853.0, 743945.0, 7303.73345837, 6181.21372336, 192973.31697441
2020-03-25T06:54:59.75, 744550.0, 744699.0, 6372.48658406, 6174.34809623, 193081.00718755
2020-03-25T06:56:00.607, 744363.0, 744457.0, 7270.40318366, 6180.56400466, 193158.67487281
2020-03-25T06:57:00.043, 743602.0, 743638.0, 7248.16601788, 6184.32196048, 193257.15681249
2020-03-25T06:57:59.647, 742931.0, 743000.0, 7222.42521543, 6170.92007503, 193332.4853299
2020-03-25T06:58:59.91, 743036.0, 743150.0, 7240.72469666, 6176.38875101, 193429.21953189
2020-03-25T06:59:59.497, 743682.0, 743780.0, 7224.55236222, 6160.92641251, 193492.84475139
2020-03-25T07:01:00.23, 744161.0, 744219.0, 7261.02926442, 6180.86978222, 193569.06374828
2020-03-25T07:02:00.933, 744723.0, 744765.0, 7257.13034944, 6169.62332449, 193639.50944942
2020-03-25T07:02:59.657, 743875.0, 743919.0, 7249.72610157, 6175.60289361, 193719.07690137
2020-03-25T07:03:59.273, 743341.0, 743394.0, 7242.09186239, 6176.21352506, 193782.99358448
2020-03-25T07:05:00.03, 742776.0, 742794.0, 7244.75289019, 6210.63041763, 193860.43208241
2020-03-25T07:06:00.26, 742790.0, 742863.0, 7250.85108769, 6198.12834301, 193966.79880774
2020-03-25T07:06:58.78, 742385.0, 742643.0, 7246.67014046, 6285.65909578, 194050.16456169
2020-03-25T07:08:00.62, 742415.0, 742524.0, 7259.11604053, 6276.68388172, 194136.97289211
2020-03-25T07:09:00.413, 742119.0, 742215.0, 7244.2749042, 6292.52928313, 194189.32250933
2020-03-25T07:10:01.4, 742457.0, 742645.0, 6410.61511853, 6282.98002089, 194303.12800827
2020-03-25T07:11:00.717, 742801.0, 742962.0, 7189.64071827, 6286.95844015, 194406.89075333
2020-03-25T07:11:59.543, 743061.0, 743214.0, 7190.7815661, 6282.59979686, 194435.8423568
2020-03-25T07:13:00.357, 742570.0, 742678.0, 7169.20155178, 5311.28787154, 194508.8346954
2020-03-25T07:14:00.237, 742011.0, 742101.0, 7174.34676139, 6252.02086, 194544.71560119
2020-03-25T07:15:00.507, 743321.0, 743421.0, 7167.91673116, 6224.38304027, 194588.49569592
2020-03-25T07:16:00.73, 743661.0, 743706.0, 7176.8506831, 6226.04766926, 194661.29263478
2020-03-25T07:17:00.897, 744741.0, 744865.0, 7172.62687404, 6207.00205683, 194786.04462106
2020-03-25T07:18:00.047, 744912.0, 745103.0, 7167.68743461, 6211.87950349, 194888.46027896
2020-03-25T07:19:00.157, 744299.0, 744387.0, 7161.26782317, 6239.60339693, 194938.43163689
2020-03-25T07:20:00.51, 744283.0, 744323.0, 7177.08418272, 6263.64578762, 194958.12636272
2020-03-25T07:21:00.567, 743877.0, 743959.0, 7162.00240658, 6250.08224365, 194996.78952296
2020-03-25T07:22:00.537, 740854.0, 741135.0, 7134.14265027, 6304.47086664, 195208.14471197
2020-03-25T07:23:00.09, 740510.0, 740549.0, 7144.40425068, 6297.65568615, 195351.80612905
2020-03-25T07:24:00.19, 738706.0, 738760.0, 7124.04414419, 6293.00552152, 195619.26808868
2020-03-25T07:25:00.203, 738182.0, 738245.0, 7138.49798552, 6305.130118, 195779.4879654
2020-03-25T07:26:00.44, 738907.0, 738920.0, 7126.91618249, 6303.22674339, 195926.67157532
2020-03-25T07:27:00.62, 738313.0, 738316.0, 7143.44179799, 6287.45513908, 196055.8033163
2020-03-25T07:28:00.553, 737922.0, 737995.0, 7118.23434483, 6266.85292841, 196242.55244822
2020-03-25T07:29:00.023, 738251.0, 738366.0, 7158.84812468, 6324.23711319, 196343.91753371
2020-03-25T07:29:59.673, 736713.0, 736772.0, 7105.41707678, 6324.71035681, 196494.61010939
2020-03-25T07:30:59.373, 736299.0, 736445.0, 7147.597077, 6329.22435111, 196722.54443018
2020-03-25T07:31:59.98, 737160.0, 737334.0, 7174.92148486, 6316.81848794, 196830.7375954
2020-03-25T07:33:00.723, 737611.0, 737632.0, 7152.29832243, 6310.067701, 196959.56518304
2020-03-25T07:34:00.833, 736888.0, 736982.0, 7151.66800132, 6329.49773896, 197053.08763225
2020-03-25T07:34:59.263, 737275.0, 737321.0, 7175.06122975, 6311.34566414, 197150.70651784
2020-03-25T07:36:00.237, 737746.0, 737786.0, 7197.57931629, 6321.49017875, 197253.77974843
2020-03-25T07:37:00.403, 738678.0, 738716.0, 7190.89422552, 6315.84124204, 197420.09298768
2020-03-25T07:38:00.207, 738833.0, 739028.0, 7174.02728849, 6305.64749794, 197507.2109806
2020-03-25T07:39:00.53, 739369.0, 739487.0, 7191.71213657, 6322.74492691, 197560.32486685
2020-03-25T07:40:00.267, 737754.0, 737792.0, 6200.45784565, 6329.5753034, 197665.26294407
2020-03-25T07:40:59.643, 738359.0, 738370.0, 6220.50668677, 6318.03387332, 197788.12900069
2020-03-25T07:41:59.713, 738351.0, 738415.0, 7012.95658607, 6314.94614756, 197858.40152536
2020-03-25T07:42:59.947, 737721.0, 737868.0, 7007.9523386, 6321.62012429, 197941.56062691
2020-03-25T07:43:59.783, 738734.0, 738797.0, 7004.31315705, 6311.6819662, 198016.72015672
2020-03-25T07:45:00.107, 738898.0, 739020.0, 7008.13559565, 6313.43071163, 198080.89325321
2020-03-25T07:46:00.747, 739479.0, 739603.0, 7022.82121776, 6316.11209143, 198150.05967994
2020-03-25T07:46:59.407, 739582.0, 739660.0, 7026.95709675, 6323.93745584, 198207.30808398
2020-03-25T07:47:59.66, 740249.0, 740383.0, 7028.02307026, 6314.13906681, 198274.01513305
2020-03-25T07:48:59.537, 740343.0, 740485.0, 7025.32890614, 6311.63219384, 198366.91091154
2020-03-25T07:49:59.777, 740917.0, 741064.0, 6977.63465729, 6268.8253205, 198457.82886512
2020-03-25T07:51:00.503, 740301.0, 740313.0, 7019.80474939, 6326.04266304, 198521.50905516
2020-03-25T07:51:59.48, 740148.0, 740325.0, 7026.46248476, 6334.75687451, 198599.58733106
2020-03-25T07:52:59.907, 740872.0, 740883.0, 7007.50793823, 6299.78209814, 198672.12676959
2020-03-25T07:54:00.367, 740953.0, 741016.0, 7021.88941748, 6299.6712875, 198743.34444051
2020-03-25T07:55:00.173, 742465.0, 742576.0, 7047.77571186, 6289.06550728, 198845.43033392
2020-03-25T07:56:00.627, 742390.0, 742457.0, 7051.93016276, 6306.38462625, 198769.58872525
2020-03-25T07:57:01.067, 742636.0, 742757.0, 7049.29415391, 6308.59199759, 198706.69315296
2020-03-25T07:57:59.873, 742421.0, 742459.0, 7035.37823537, 6331.11997516, 198697.96578053
2020-03-25T07:58:59.817, 742278.0, 742333.0, 7044.06306448, 6338.95493567, 198693.3411878
2020-03-25T07:59:59.757, 743239.0, 743330.0, 7045.5424353, 5363.41834006, 198695.87222358
2020-03-25T08:00:57.91, 742381.0, 742891.0, 7006.41550184, 5362.25910445, 198660.30657871
2020-03-25T08:01:59.22, 741925.0, 742070.0, 7029.04060257, 6238.57840202, 198609.69969872
2020-03-25T08:02:59.093, 741645.0, 741788.0, 7028.38189114, 6234.70041902, 198503.36379861
2020-03-25T08:03:59.667, 740460.0, 740496.0, 6024.13327028, 6241.78193471, 198579.30750565
2020-03-25T08:05:01.697, 740094.0, 740213.0, 6625.45148627, 6226.37593255, 198598.25867845
2020-03-25T08:06:00.177, 740734.0, 740736.0, 6662.69042499, 6250.99649302, 198534.57152808
2020-03-25T08:06:59.85, 740725.0, 740843.0, 6663.23285839, 5556.96856612, 198490.60631125
2020-03-25T08:08:00.097, 738865.0, 738916.0, 6602.02672408, 6212.72424116, 198507.47729953
2020-03-25T08:08:59.713, 739021.0, 739130.0, 6610.68915933, 6220.88528006, 198389.2061737
2020-03-25T08:09:59.89, 739787.0, 739789.0, 6677.58907794, 6239.5785427, 198082.68071012
2020-03-25T08:11:00.177, 739255.0, 739328.0, 6658.01740532, 6262.23442897, 197963.57943791
2020-03-25T08:12:00.643, 740457.0, 740527.0, 6669.19907381, 6233.94994041, 197819.70165632
2020-03-25T08:12:59.933, 740802.0, 740999.0, 6677.07627017, 6240.35674078, 197677.86410609
2020-03-25T08:13:59.983, 740551.0, 740640.0, 6669.20873436, 6238.88849086, 197535.55234107
2020-03-25T08:14:58.5, 741002.0, 741083.0, 6653.74806726, 6237.21664227, 197423.90136997
2020-03-25T08:15:59.917, 741651.0, 741705.0, 6684.36782222, 6228.38615952, 197361.27346238
2020-03-25T08:17:00.45, 741577.0, 741578.0, 6683.60952381, 6237.56969942, 197383.92632485
2020-03-25T08:18:00.74, 740872.0, 740984.0, 6681.62529767, 6246.30541497, 197314.80653768
2020-03-25T08:18:59.96, 740128.0, 740219.0, 6687.65999361, 6252.02732248, 197097.76932914
2020-03-25T08:19:59.65, 739900.0, 739924.0, 6668.98381816, 6248.1493669, 196893.04344702
2020-03-25T08:20:59.373, 740998.0, 741069.0, 6682.38301907, 6232.59697542, 196393.11109704
2020-03-25T08:21:59.583, 742124.0, 742176.0, 6679.87648313, 6213.18645858, 196047.37465544
2020-03-25T08:22:59.847, 742193.0, 742415.0, 6685.63968792, 6229.27904854, 195856.00211926
2020-03-25T08:23:59.873, 745235.0, 745311.0, 6693.15478849, 6168.93224661, 195626.19552158
2020-03-25T08:25:00.007, 745498.0, 745537.0, 6689.67847704, 6166.0706896, 195481.01699015
2020-03-25T08:26:00.72, 746933.0, 746981.0, 6700.04780664, 6097.65956062, 195479.98692534
2020-03-25T08:26:59.967, 746948.0, 746954.0, 6676.82593692, 6127.94680462, 195353.44430827
2020-03-25T08:27:59.663, 746924.0, 746988.0, 6670.7341103, 6119.112983, 195171.66163168
2020-03-25T08:28:56.15, 750414.0, 750700.0, 6673.97073384, 6062.34147698, 195168.87238237
2020-03-25T08:30:00.473, 748940.0, 748956.0, 6647.37648289, 6110.42507048, 195122.03024544
2020-03-25T08:31:00.57, 749779.0, 750000.0, 6636.96874414, 6145.06631777, 194933.80308812
2020-03-25T08:31:59.223, 747460.0, 747606.0, 6628.01668387, 6174.60405524, 194818.01586967
2020-03-25T08:33:00.017, 747682.0, 747736.0, 6656.64086923, 6176.67955475, 194635.77820919
2020-03-25T08:33:59.95, 748285.0, 748308.0, 6662.41577711, 6181.76182246, 194394.28994389
2020-03-25T08:34:59.973, 746629.0, 746815.0, 6642.08540479, 6187.64740595, 193995.29050196
2020-03-25T08:35:59.76, 746330.0, 746332.0, 6637.48909782, 6196.70327097, 193713.74642103
2020-03-25T08:36:59.613, 746507.0, 746655.0, 6656.93178094, 6172.55453363, 193469.8695677
2020-03-25T08:38:00.7, 746983.0, 747040.0, 6645.56954546, 6164.83023844, 193192.62350935
2020-03-25T08:39:00.027, 745564.0, 745661.0, 6603.09562565, 6139.25538073, 193020.95419
2020-03-25T08:40:00.617, 745956.0, 745994.0, 6636.33358504, 6137.86443095, 192767.19142687
2020-03-25T08:41:00.227, 746137.0, 746345.0, 6633.4165925, 6153.85591803, 192678.48610129
2020-03-25T08:42:00.69, 747635.0, 747649.0, 6635.10388638, 6190.16678806, 192638.52669962
2020-03-25T08:43:00.02, 746708.0, 746858.0, 6638.82089313, 6194.91366746, 192425.83752632
2020-03-25T08:44:00.11, 747410.0, 747503.0, 6643.44204882, 6169.82191128, 192326.61067775
2020-03-25T08:45:00.943, 746652.0, 746659.0, 6626.14105392, 6174.59163093, 192160.7321276
2020-03-25T08:46:01.027, 747157.0, 747179.0, 6644.81225186, 6179.52126187, 192078.96753287
2020-03-25T08:46:59.743, 747605.0, 747761.0, 6641.64018719, 6178.31132519, 191947.6929777
2020-03-25T08:47:59.553, 748565.0, 748784.0, 6649.42566247, 6166.71130433, 191850.28646869
2020-03-25T08:48:59.977, 747683.0, 747695.0, 6704.47317587, 6166.78055312, 191760.23371208
2020-03-25T08:49:59.143, 745450.0, 745489.0, 6671.57842277, 6150.58262006, 191684.71771053
2020-03-25T08:51:00.66, 745907.0, 746078.0, 6676.53870663, 6209.61648671, 191622.76738553
2020-03-25T08:51:59.23, 747197.0, 747231.0, 6694.58499638, 6200.18242339, 191561.14581202
2020-03-25T08:53:00.12, 747045.0, 747138.0, 6695.95477354, 6196.64334296, 191504.49313448
2020-03-25T08:54:00.283, 746430.0, 746522.0, 6694.07144707, 6208.45705734, 191434.69676999
2020-03-25T08:55:00.247, 747516.0, 747578.0, 6666.95371361, 6153.23774238, 191402.2642579
2020-03-25T08:56:00.553, 747773.0, 747940.0, 6715.56323851, 6137.33648817, 191320.56548802
2020-03-25T08:57:01.08, 747820.0, 747962.0, 6714.67820168, 6191.85641922, 191229.7226262
2020-03-25T08:58:00.057, 749872.0, 750000.0, 6732.10141622, 6163.69516263, 191331.55983056
2020-03-25T08:58:55.41, 753453.0, 753457.0, 6711.27172789, 6058.00883105, 191503.45511583
2020-03-25T08:59:59.55, 753244.0, 753450.0, 6673.77317731, 6067.78487855, 191873.86141788
2020-03-25T09:00:58.993, 754218.0, 754509.0, 6731.32713887, 6025.63783102, 192010.25212488
2020-03-25T09:02:00.14, 757367.0, 757697.0, 6744.40814233, 6042.84315584, 192215.95309418
2020-03-25T09:02:59.827, 755132.0, 755431.0, 6715.88485792, 6102.50271366, 192452.81848629
2020-03-25T09:03:58.64, 755016.0, 755136.0, 6683.29876702, 6057.0088587, 192540.7633696
2020-03-25T09:04:59.503, 752913.0, 753127.0, 6679.89135093, 6159.96729303, 192675.38684251
2020-03-25T09:06:00.57, 754686.0, 754777.0, 6688.5570472, 6146.02765941, 192546.99493353
2020-03-25T09:07:00.693, 754449.0, 754465.0, 6696.35856489, 6162.61463803, 192529.01975777
2020-03-25T09:07:59.757, 753195.0, 753360.0, 6696.84545238, 6181.59353939, 192495.67727362
2020-03-25T09:09:00.477, 754527.0, 754590.0, 6697.77697824, 6165.77546118, 192503.7857479
2020-03-25T09:09:59.933, 755387.0, 755530.0, 6699.92460504, 6172.35478726, 192501.49121553
2020-03-25T09:11:00.3, 753876.0, 753897.0, 6701.37633586, 6176.85628909, 192530.69879506
2020-03-25T09:12:00.253, 754622.0, 754721.0, 6704.89545705, 6178.15524095, 192555.68515176
2020-03-25T09:13:00.803, 755938.0, 756046.0, 6695.60750597, 6167.64306854, 192574.7645823
2020-03-25T09:14:00.747, 754045.0, 754123.0, 6696.79474291, 6213.3495021, 192598.97445009
2020-03-25T09:14:59.95, 756068.0, 756261.0, 6712.93879307, 6177.49154827, 192641.66401261
2020-03-25T09:16:00.253, 758195.0, 758207.0, 6717.6331182, 6168.55195013, 192759.82621362
2020-03-25T09:17:00.323, 758687.0, 758725.0, 6689.23626876, 6136.53015868, 192996.99396699
2020-03-25T09:17:57.74, 762175.0, 762195.0, 6690.92654933, 6158.68422103, 193342.25784858
2020-03-25T09:18:59.217, 766927.0, 767086.0, 6703.32738465, 6087.68191859, 193570.94740438
2020-03-25T09:19:59.17, 764096.0, 764200.0, 6715.47760312, 6161.74205231, 193827.68064962
2020-03-25T09:21:00.21, 766362.0, 766402.0, 6719.09482248, 6107.7216807, 194048.03623199
2020-03-25T09:21:58.047, 770146.0, 770203.0, 6700.01271221, 6149.09123665, 194335.70559968
2020-03-25T09:23:00.403, 766567.0, 766888.0, 6672.11243088, 6156.31625574, 194601.67065332
2020-03-25T09:23:58.88, 765076.0, 765089.0, 6678.22925254, 6131.52232901, 194833.00891403
2020-03-25T09:24:56.293, 762131.0, 762405.0, 6604.52546376, 6147.25099369, 195050.14188932
2020-03-25T09:25:59.87, 764277.0, 764374.0, 6698.21436236, 6157.42775651, 195145.82509415
2020-03-25T09:27:00.51, 766410.0, 766818.0, 6715.05843852, 6157.10985295, 195248.69673091
2020-03-25T09:27:59.553, 764832.0, 764956.0, 6667.031007, 6138.7888306, 195303.87672756
2020-03-25T09:29:00.383, 764617.0, 764674.0, 6692.74662369, 6152.83221451, 195388.4248112
2020-03-25T09:29:59.78, 766288.0, 766491.0, 6690.68802384, 6148.73338095, 195554.58714512
2020-03-25T09:31:00.587, 764513.0, 764671.0, 6653.27406835, 6156.7078656, 195737.35720038
2020-03-25T09:31:59.647, 765888.0, 765928.0, 6668.23038179, 6126.24557064, 195796.54216109
2020-03-25T09:32:59.69, 765074.0, 765504.0, 6665.18170371, 6149.05994572, 195822.82183341
2020-03-25T09:33:58.633, 765073.0, 765148.0, 6687.32966745, 6157.03507879, 195884.75599633
2020-03-25T09:34:59.793, 764994.0, 764998.0, 6709.99612495, 6156.67807495, 195967.3839785
2020-03-25T09:36:00.983, 766323.0, 766372.0, 6742.55058543, 6156.41056995, 195978.08845257
2020-03-25T09:36:58.97, 767001.0, 767289.0, 6709.35176738, 6123.93099744, 195978.64192249
2020-03-25T09:37:59.497, 768337.0, 768557.0, 6733.04445773, 6123.5013302, 196044.49401866
2020-03-25T09:38:58.383, 772307.0, 772802.0, 6721.50303103, 6072.11002467, 196195.42824511
2020-03-25T09:39:58.907, 775607.0, 776129.0, 6733.01525732, 6063.36557086, 196387.38450251
2020-03-25T09:41:00.647, 770208.0, 770388.0, 6680.51689045, 6140.27726422, 196573.52524423
2020-03-25T09:41:59.99, 767500.0, 767632.0, 6616.84419896, 6146.70210924, 196806.47130063
2020-03-25T09:42:59.82, 767404.0, 767520.0, 6615.74667128, 6155.42022517, 196822.08865145
2020-03-25T09:43:59.843, 765055.0, 765150.0, 6638.82498852, 6171.47034666, 196937.21222858
2020-03-25T09:45:00.037, 766432.0, 766465.0, 6656.92165126, 6117.6275326, 196965.73552092
2020-03-25T09:45:59.397, 767587.0, 767705.0, 6673.69904615, 6088.8493534, 196997.61009047
2020-03-25T09:47:00.13, 766350.0, 766660.0, 6704.31747385, 6124.06328782, 196973.68165105
2020-03-25T09:48:00.867, 766300.0, 766432.0, 6662.61661368, 6151.37062406, 196923.22731768
2020-03-25T09:48:59.657, 767412.0, 767581.0, 6668.99521023, 6135.01025104, 196991.63504039
2020-03-25T09:49:59.227, 768643.0, 768781.0, 6655.82738653, 6126.72550175, 197054.96627514
2020-03-25T09:51:00.037, 766000.0, 766092.0, 6621.27357014, 6177.475231, 197121.13800627
2020-03-25T09:51:59.27, 764888.0, 765243.0, 6639.23268799, 6152.10794099, 197296.56750285
2020-03-25T09:52:58.397, 764813.0, 764879.0, 6627.47847497, 6142.38839893, 197372.31899611
2020-03-25T09:53:59.64, 765767.0, 765885.0, 6640.70158604, 6145.13589206, 197337.39370214
2020-03-25T09:55:00.1, 764187.0, 764358.0, 6652.79664338, 6159.62751488, 197402.86768507
2020-03-25T09:56:00.417, 765502.0, 765566.0, 6680.70054168, 6136.09682903, 197310.78004626
2020-03-25T09:56:58.89, 766462.0, 766542.0, 6645.47313676, 6143.24607697, 197358.54428606
2020-03-25T09:58:00.1, 766493.0, 766649.0, 6643.09055044, 6141.98136044, 197375.30812085
2020-03-25T09:59:00.25, 764286.0, 764311.0, 6600.6264883, 6150.82317058, 197454.38768389
2020-03-25T09:59:59.657, 764448.0, 764464.0, 6623.86400101, 6151.99423072, 197621.08264365
2020-03-25T10:01:00.51, 767421.0, 767608.0, 6667.08122187, 6121.91328603, 197715.41333266
2020-03-25T10:02:00.917, 766236.0, 766290.0, 6656.31600549, 6164.16725911, 197708.8695375
2020-03-25T10:02:59.29, 768156.0, 768349.0, 6692.26732916, 6134.58751207, 197765.42862117
2020-03-25T10:03:58.937, 768388.0, 768528.0, 6691.5653072, 6110.62996355, 197952.35255399
2020-03-25T10:05:00.493, 766751.0, 766779.0, 6651.98074222, 6148.01700115, 198024.6956512
2020-03-25T10:06:00.11, 768095.0, 768254.0, 6664.62461396, 6131.9916928, 198067.37138947
2020-03-25T10:06:59.597, 769845.0, 770000.0, 6659.43779956, 6125.46388975, 198036.53307804
2020-03-25T10:08:00.137, 768495.0, 768527.0, 6644.78993754, 6160.07829205, 198082.80988229
2020-03-25T10:09:00.357, 768400.0, 768406.0, 6669.14498657, 6172.95314864, 197988.10239192
2020-03-25T10:10:00.333, 766087.0, 766255.0, 6621.35683547, 6172.31831195, 198013.71311241
2020-03-25T10:10:59.747, 767270.0, 767383.0, 6666.70785697, 6169.44023628, 197987.96256157
2020-03-25T10:11:58.583, 766521.0, 766596.0, 6667.26123953, 6181.03089545, 197726.15976444
2020-03-25T10:12:59.843, 767234.0, 767444.0, 6696.72894582, 6159.70476472, 197571.11524353
2020-03-25T10:13:59.59, 767870.0, 768103.0, 6691.29254641, 6159.88749868, 197427.12357302
2020-03-25T10:15:00.087, 768500.0, 768906.0, 6699.38357136, 6159.5721865, 197389.56444957
2020-03-25T10:16:00.707, 767860.0, 768011.0, 6690.53526663, 6174.01757587, 197231.7278971
2020-03-25T10:16:59.78, 767024.0, 767112.0, 6674.34177552, 6176.01282583, 197152.81649401
2020-03-25T10:17:59.923, 765641.0, 765786.0, 6668.86360931, 6186.12716028, 197066.06803141
2020-03-25T10:18:59.957, 764855.0, 764927.0, 6633.39345192, 6203.78741744, 197097.9217735
2020-03-25T10:19:58.2, 760000.0, 760513.0, 6549.63706253, 6217.12873296, 197305.25494265
2020-03-25T10:20:57.58, 758117.0, 758777.0, 6565.48760422, 6193.84553968, 197659.60458979
2020-03-25T10:22:00.113, 756508.0, 756615.0, 6609.31801768, 6239.233266, 197993.72970784
2020-03-25T10:22:59.347, 758101.0, 758290.0, 6594.0082083, 6154.97145166, 198173.31748112
2020-03-25T10:23:59.59, 758557.0, 758598.0, 6596.13201333, 6237.81881468, 198462.24643795
2020-03-25T10:24:59.913, 758979.0, 759122.0, 6621.17716768, 6246.27128458, 198488.96827009
2020-03-25T10:26:00.463, 757851.0, 757951.0, 6614.37625833, 6213.21655605, 198547.81797725
2020-03-25T10:26:59.863, 758854.0, 758947.0, 6615.85522681, 6185.83746076, 198576.15112438
2020-03-25T10:28:00.32, 756850.0, 756887.0, 6607.51213923, 6189.23999179, 198701.56942849
2020-03-25T10:29:00.05, 757371.0, 757489.0, 6613.21557163, 6163.61207294, 198533.10206131
2020-03-25T10:30:00.007, 756127.0, 756283.0, 6621.71559131, 6200.9934914, 198596.56826969
2020-03-25T10:30:59.263, 755750.0, 755802.0, 6637.7821893, 6225.98961656, 198770.13657042
2020-03-25T10:31:56.077, 744247.0, 744667.0, 6509.02336783, 6287.76141283, 199220.19455385
2020-03-25T10:33:00.097, 742983.0, 743036.0, 6650.37583086, 6176.06207574, 199704.86235881
2020-03-25T10:34:00.867, 743461.0, 743560.0, 6602.23104681, 6227.52471131, 199989.55425381
2020-03-25T10:34:59.947, 743924.0, 744223.0, 6576.81316487, 6149.73248857, 200226.35578809
2020-03-25T10:35:59.67, 744424.0, 744429.0, 6636.04759617, 6145.52079845, 200109.27158402
2020-03-25T10:37:00.627, 742584.0, 742598.0, 6636.48618553, 6138.42610253, 200195.7793354
2020-03-25T10:37:58.077, 743490.0, 743599.0, 6665.63197567, 6098.50854413, 200462.53788943
2020-03-25T10:38:59.417, 744427.0, 744603.0, 6666.14856295, 5189.60074781, 200641.2513167
2020-03-25T10:39:59.793, 742101.0, 742102.0, 6589.31286282, 6014.49033961, 200782.67599577
2020-03-25T10:41:00.42, 741905.0, 741996.0, 6617.89903505, 6041.80971315, 201001.40584196
2020-03-25T10:41:57.84, 737982.0, 738354.0, 6574.82946067, 5831.28160391, 201284.57776953
2020-03-25T10:43:00.687, 736599.0, 736952.0, 6613.00491436, 5804.03228808, 201772.02249212
2020-03-25T10:44:00.613, 733869.0, 733896.0, 6558.20501029, 5931.98230108, 202229.28887185
2020-03-25T10:45:00.593, 732348.0, 732383.0, 6591.00290005, 5963.21242645, 202583.0208275
